Run ID,date,Model,Experiment Type,Dataset,Centrality,Homo,Homo_std,NMI,NMI_std,Sim@10,Sim@16,Sim@20,Sim@4,Sim@5,Sim@8,_runtime,_step,_timestamp,_wandb,accuracy,accuracy_std,auc,auc_std,class_accuracy,demographic_parity_difference,demographic_parity_difference_std,demographic_parity_ratio,demographic_parity_ratio_std,epoch,f1_score,f1_score_std,imparity,imparity_std,loss,loss_neig,loss_self,loss_structure,precision,precision_std,recall,recall_std
m3th7duk,20241113,BLNN,drop_edge,amazon-photos,degree,67.72878879196975,0.4436019190670869,66.3457317170534,0.5085907972214315,90.9725570678711,90.55555725097656,90.32156372070312,91.8692855834961,91.64444732666016,91.1977081298828,1477.081308006,1999,1731479978.6545262,{'runtime': 1478},92.86928104575163,0.2676149357852702,95.72267717371858,0.16185242006375955,"[[0.8906627196228566, 0.9270286000877462, 0.8753305150560481, 0.884739589882724, 0.9061816978278832, 0.9658420198511176, 0.9006561907987948, 0.6935584164060703], [0.9790416482810276, 0.8999527803808066, 0.9930196470598146, 0.9646120779960028, 0.9665661608947164, 1, 0.9759869246901276, 0.7241484979916062]]",0.1349388124593181,0.006551804625975567,0.5181849232250266,0.01566553939477299,1999,92.82461927580528,0.270175656627524,0.062359730198059536,0.0057755752109914515,-1.593642234802246,-1.7045536041259766,0.1109113097190857,0.0,92.91185547194594,0.2680013743297932,92.86928104575163,0.2676149357852702
gmdu5xam,20241113,BLNN,drop_edge_weighted,amazon-photos,degree,67.00998313525027,1.3824315234625189,65.57741985230786,1.584663261977595,91.12940216064452,90.69281005859376,90.45425415039062,91.95751190185548,91.76994323730467,91.29084777832033,1471.745879001,1999,1731481460.871079,{'runtime': 1472},92.82598039215686,0.2497101463787436,95.69693078682076,0.14266815278924638,"[[0.9012004828096292, 0.9247355300365552, 0.8844262006053791, 0.8829155554027641, 0.883259741223263, 0.9721061570276892, 0.912319987177186, 0.6854779355262238], [0.9827837374792748, 0.8986487507909301, 0.9931608899976676, 0.9568833198149116, 0.9691651937037764, 1, 0.9735452665216148, 0.724268113517588]]",0.1332701695024132,0.005266780092809553,0.5231191828778615,0.014204664426830755,1999,92.77975575790434,0.25460589787269317,0.0591830027322941,0.00636983237817812,-1.5764511823654177,-1.6892653703689575,0.11281418800354004,0.0,92.86906222904584,0.25097397359458923,92.82598039215686,0.2497101463787436
y58cg0yt,20241113,BLNN,drop_edge_extended,amazon-photos,degree,68.32797701552752,0.6449564115853598,66.44804848022227,0.8828147728558225,91.0993423461914,90.59803771972656,90.38823699951172,92.0457534790039,91.80915069580078,91.29901885986328,1697.030953347,1999,1731483166.9574423,{'runtime': 1698},92.70506535947712,0.2476703255491688,95.61414420956936,0.1483430475456607,"[[0.9017083766677654, 0.9215404590716064, 0.8709786790584262, 0.8696355769100579, 0.8911182926279139, 0.9685079402082554, 0.907031549669898, 0.6985772435406192], [0.9834374086147892, 0.90050762824609, 0.9931608899976676, 0.9613967550459914, 0.9703264460403004, 1, 0.974320613780961, 0.720793430310702]]",0.13537588986985427,0.006097563106026767,0.5181258118650295,0.014558142209903792,1999,92.66045821664213,0.25129434258020256,0.06286156642305443,0.006038912787171465,-1.6085221767425537,-1.7125861644744873,0.1040639877319336,0.0,92.73924149982209,0.2519965134920091,92.70506535947712,0.2476703255491688
2l0ekl7u,20241113,BLNN,drop_edge_weighted_extended,amazon-photos,degree,68.72262185303566,0.0195254868058284,67.46634899366938,0.01803744498015728,91.29150390625,90.8382339477539,90.62483215332033,91.99346160888672,91.7777862548828,91.49836730957033,1673.380838826,1999,1731484849.2168937,{'runtime': 1674},92.86111111111111,0.27066538478960045,95.7039467122752,0.16385298339553517,"[[0.8790457713980737, 0.923472374987812, 0.8663659468159061, 0.881741853837025, 0.8908832430136749, 0.9694664606304668, 0.9153770777175658, 0.6922821476186393], [0.979408504946164, 0.8997671118538777, 0.9931608899976676, 0.9619036506572562, 0.9673111563724988, 1, 0.977206192724036, 0.7351513580017695]]",0.13416014454993416,0.007316171565882497,0.5205825908433106,0.016974622703415623,1999,92.82059793317949,0.28126356031171995,0.0614738378733975,0.005950901414562417,-1.614568829536438,-1.716768503189087,0.10219967365264893,0.0,92.93642251942796,0.26354588429665415,92.86111111111111,0.27066538478960045
fpotg5pp,20241113,BLNN,drop_edge,amazon-photos,eigen,66.6079634949191,0.01778955611153532,64.96561445240442,0.017585274218198565,91.25359344482422,90.8186264038086,90.60065460205078,92.12091827392578,91.9058837890625,91.4264678955078,1487.698498045,1999,1731486347.921014,{'runtime': 1488},92.91584967320264,0.3440493247260032,95.7352389274184,0.21442816081076552,"[[0.8829604040966241, 0.9289737134906552, 0.8614155167101403, 0.890880449530429, 0.8950903508837103, 0.9706190648222248, 0.9101654567562834, 0.6868969933394317], [0.9797352528578808, 0.9022433536528064, 0.9930196470598146, 0.9562217636933128, 0.9723597651332488, 1, 0.9746002363366706, 0.7309991172215176]]",0.13342962882234444,0.005728545196511181,0.5238167407418425,0.01443077255074533,1999,92.87216351307131,0.3539807493386029,0.061273238567941056,0.0060136696686763965,-1.5799322128295898,-1.6950868368148804,0.11515456438064577,0.0,92.95704152622176,0.34936868720473024,92.91584967320264,0.3440493247260032
ne4fa64z,20241113,BLNN,drop_edge_weighted,amazon-photos,eigen,68.62039725268126,0.6758268695976122,67.24032295474241,0.5925837614277651,91.17646026611328,90.75163269042967,90.48627471923828,92.0457534790039,91.77255249023438,91.39379119873048,1489.804729702,1999,1731487846.9796138,{'runtime': 1490},92.60049019607844,0.2368027051515081,95.54878562916498,0.13936671422093042,"[[0.8851921760774213, 0.9210218379171728, 0.8715596754385133, 0.8684940094213187, 0.8907394301438817, 0.9623399160299464, 0.9069185909417364, 0.706710695008059], [0.9818881040592812, 0.9021122053654924, 0.9930196470598146, 0.958932706605674, 0.9719254053581556, 1, 0.971993861760214, 0.7220638040624145]]",0.1339004324864757,0.006749937161251222,0.5231408286943064,0.017135603050965387,1999,92.56460375975452,0.24023499790727915,0.06245224359066037,0.005935511020082758,-1.6218993663787842,-1.7192463874816897,0.09734702110290527,0.0,92.6531462720639,0.23925858049671556,92.60049019607844,0.2368027051515081
ac637wgj,20241113,BLNN,drop_edge_extended,amazon-photos,eigen,71.12656703498715,1.3591613115764678,70.26661661729715,1.48344106333027,91.2627410888672,90.78921508789062,90.56535339355467,92.12418365478516,91.94509887695312,91.46895599365234,1631.875839248,1999,1731489487.8330076,{'runtime': 1632},92.78513071895424,0.22311401939359016,95.6551756811733,0.12833107598631513,"[[0.8875017674635826, 0.920031302367293, 0.8733768423696674, 0.8661624238897158, 0.8967965723996988, 0.965287670009806, 0.9132385907382166, 0.7139727261205749], [0.980026364398368, 0.9039421386466102, 0.9931608899976676, 0.9576714910112416, 0.9672976544578816, 1, 0.975149654544577, 0.7410732286484226]]",0.1312460457890504,0.005520379833746338,0.5285355350868175,0.013992836060719207,1999,92.74935857705483,0.22649847483109137,0.05975351009052672,0.0050035934806451745,-1.6271193027496338,-1.7295920848846436,0.10247278213500977,0.0,92.81666560668648,0.2271741386470526,92.78513071895424,0.22311401939359016
g6vhoup8,20241113,BLNN,drop_edge_weighted_extended,amazon-photos,eigen,70.82006044810727,0.7301745473727398,69.60448119260809,0.873925428913281,91.33595275878906,90.88970184326172,90.60260772705078,92.14379119873048,91.9686279296875,91.45915222167967,1637.979019218,1999,1731491134.745507,{'runtime': 1639},92.95996732026146,0.27745439653931986,95.77253406344862,0.1689026112744668,"[[0.8867624938244202, 0.9222628171279312, 0.8813578317211782, 0.8816089195678357, 0.9044957689758892, 0.9725757015554608, 0.9169336896436332, 0.6871397605434971], [0.9821978847099084, 0.9032872305763668, 0.9931608899976676, 0.9555702947942034, 0.9701867276044254, 1, 0.97420989607414, 0.7235255398599703]]",0.13306493841387146,0.005732693715580999,0.5244661846610396,0.014379531488721304,1999,92.9098682356542,0.28416684355468586,0.05483087785661639,0.006025689059996738,-1.610992431640625,-1.714723825454712,0.10373133420944214,0.0,92.99437979472349,0.2885260465738024,92.95996732026146,0.27745439653931986
9x0s20qb,20241113,BLNN,drop_edge,amazon-photos,betweenness,69.578869680095,0.03996631353854074,68.008251623676,0.15648140701157892,91.05228424072266,90.58741760253906,90.36861419677734,91.8235321044922,91.72811126708984,91.25326538085938,1446.63987447,1999,1731492590.376443,{'runtime': 1447},92.84477124183006,0.2705173804487726,95.70653417808816,0.16692323666388623,"[[0.881186417781658, 0.9253416984692664, 0.874581536159241, 0.8761315306510682, 0.901458032645787, 0.9642180572946024, 0.9063300422887992, 0.7132943270344055], [0.9806452273987468, 0.8991264671049816, 0.9931608899976676, 0.9613523741579616, 0.9665730757579436, 1, 0.9742596888530533, 0.7514624774349614]]",0.1342417243764824,0.005481379638056188,0.5197173031538208,0.013919882873453455,1999,92.817448529035,0.27406931258868994,0.06268415302825806,0.006578616010256245,-1.5865291357040403,-1.6983788013458252,0.11184966564178468,0.0,92.90701541907458,0.27616872385936486,92.84477124183006,0.2705173804487726
s84y26kj,20241113,BLNN,drop_edge_weighted,amazon-photos,betweenness,69.30344589489053,0.814376183177256,68.24963189637657,0.914031333420773,90.98692321777344,90.58905029296876,90.3797378540039,91.8398666381836,91.62091827392578,91.18954467773438,1406.626434768,1999,1731494005.9170349,{'runtime': 1407},92.7279411764706,0.248960577893616,95.62451602460148,0.15228750661553553,"[[0.8900785902695949, 0.9222819566591062, 0.8743304856283014, 0.8675164811005146, 0.8970413355150552, 0.9689932938546048, 0.910507065834668, 0.6930381865333068], [0.982487040262615, 0.9008967362998492, 0.9930231489508357, 0.9458330566372836, 0.9707697074153844, 1, 0.9745423851686524, 0.7520144146500246]]",0.13346991986053738,0.006292047160636232,0.5240724678701014,0.016398700100026645,1999,92.68922973548618,0.2567966108308406,0.06051125972854948,0.006916077048119718,-1.6299231052398682,-1.7277543544769287,0.09783130884170532,0.0,92.76393887795018,0.2593434019488503,92.7279411764706,0.248960577893616
f1xzfywn,20241113,BLNN,drop_edge_extended,amazon-photos,betweenness,67.91502905058333,0.1446690351131656,66.49342907883538,0.14809573667670528,91.26274871826172,90.87744903564452,90.60260772705078,92.16667175292967,91.89542388916016,91.49019622802734,1621.780022887,1999,1731495636.3433163,{'runtime': 1622},92.93872549019608,0.21425020785436083,95.74006090922758,0.1374395575102288,"[[0.8813681593514463, 0.928408831113164, 0.8685659507472735, 0.8669595608394959, 0.898982461732114, 0.9688425006038832, 0.9145717846624136, 0.701698790708462], [0.9821739293144234, 0.9055631827646784, 0.9931608899976676, 0.9568848975967356, 0.9696069182877946, 1, 0.9754821860700646, 0.743352637875101]]",0.1346898873907821,0.005076636987822507,0.5211469458042772,0.013970926949566032,1999,92.89823935397963,0.2232221394294712,0.06155217262533621,0.00566426836493613,-1.6128454208374023,-1.7152485847473145,0.10240322351455688,0.0,92.9838743813704,0.22884304826964416,92.93872549019608,0.21425020785436083
b2gwwtes,20241113,BLNN,drop_edge_weighted_extended,amazon-photos,betweenness,68.419541227004,0.14591665487349265,66.69775383451886,0.41638872381019104,90.91241455078124,90.39705657958984,90.16665649414062,91.83006286621094,91.52680206298828,91.09313201904295,1594.793093083,1999,1731497240.1167748,{'runtime': 1595},92.63643790849672,0.255198995277013,95.5556235939751,0.1523695418816883,"[[0.8926173933410008, 0.9207383404568236, 0.8748408264909248, 0.864834177307636, 0.8908791080734664, 0.9630838122390962, 0.9086886819863164, 0.6945295517098649], [0.9809577273987468, 0.9017451849422912, 0.9931608899976676, 0.9570236162543416, 0.9661527162850682, 1, 0.9749256958934172, 0.7437367299508465]]",0.13376806225387192,0.005901303180688112,0.5225269242518159,0.013622141885225612,1999,92.60303288788816,0.26064510501669236,0.0625399498173824,0.00594986513609111,-1.5777227878570557,-1.6919217109680176,0.11419892311096191,0.0,92.69020141255504,0.27068032326474795,92.63643790849672,0.255198995277013
bj6ltcn0,20241113,BLNN,drop_edge,amazon-computers,degree,60.58038046290661,1.0838524378663907,55.23247570638061,1.158530965134572,88.18353271484375,87.57589721679688,87.2313232421875,89.28519439697266,88.98487854003906,88.47894287109375,3366.035051308,1999,1731500615.1653268,{'runtime': 3367},89.86502454099255,0.22890629780785368,93.50426514593896,0.15180336478530823,"[[0.8977262202734615, 0.9118675876986996, 0.9686031663576103, 0.8507031740621878, 0.8726619941102178, 0.8831325424810306, 0.5145396022183191, 0.9322538874604428, 0.8159268109489727, 0.8557780882080435], [0.933822158697757, 0.8913137460186785, 0.9928739580137804, 0.9227981666286398, 0.9544139192855584, 1, 0.622235864789823, 0.9690869123189748, 0.8529812547322004, 0.9779086875016596]]",0.11906238307037702,0.004032769973986802,0.437136083706594,0.011658125748447422,1999,89.78050373159718,0.23033872818867496,0.05738997885690578,0.006814053059673122,-1.6104063987731934,-1.6812230348587036,0.07081669569015503,0.0,89.81237146634662,0.22935229562550488,89.86502454099255,0.22890629780785368
sh90j4gr,20241113,BLNN,drop_edge_weighted,amazon-computers,degree,59.82398509262943,0.2963131876084559,54.49618801179443,0.3377345126162379,88.3573226928711,87.76677703857422,87.45455169677734,89.55424499511719,89.19139099121094,88.63165283203125,3380.187688808,1999,1731504005.947782,{'runtime': 3381},90.05771677876749,0.20567192019360164,93.59657191077189,0.13242153438930077,"[[0.9075372931291918, 0.9059242851174474, 0.97464223697395, 0.8491034802402492, 0.8807937398097435, 0.890801154638253, 0.5789227610595302, 0.9231002094924458, 0.805100853709743, 0.8537262345837868], [0.940235504092204, 0.8788885481229863, 0.9921885407341462, 0.9278016927117362, 0.9554389971228574, 1, 0.6766010365766034, 0.9686631963202236, 0.8565059809520539, 0.9774071002712272]]",0.118621396103244,0.004712362402619014,0.4356990343741029,0.014963848770825903,1999,89.9962158875,0.2031841368747276,0.05778223329025064,0.006549105468608158,-1.619365096092224,-1.6878468990325928,0.06848180294036865,0.0,90.01413913463985,0.2132257177915649,90.05771677876749,0.20567192019360164
ehjk0jfn,20241113,BLNN,drop_edge_extended,amazon-computers,degree,60.03898611774245,0.2954883550448076,54.87580098328048,0.3642478037770688,88.24607849121094,87.68724822998047,87.38219451904297,89.36700439453125,89.01978302001953,88.45804595947266,3758.554464446,1999,1731507773.918717,{'runtime': 3759},89.8054899109253,0.24821160256808425,93.45654134337528,0.16443834550839365,"[[0.8884217673139517, 0.9074357953778808, 0.971925691499005, 0.8582555157360977, 0.8695309150553567, 0.8818973911654681, 0.5803484358817663, 0.9296893044084305, 0.80316726559233, 0.8465699645280681], [0.929505355647399, 0.8818754649880466, 0.9934256120834516, 0.9341783210853613, 0.9529373762541266, 1, 0.6461571928690738, 0.9679773501192332, 0.8643937201583111, 0.9740417502228808]]",0.1211451859957898,0.00437686121836791,0.43090683649081785,0.01544666269010652,1999,89.73781479227645,0.25005493361914954,0.061785427620670574,0.006130972526729021,-1.6275335550308228,-1.6913392543792725,0.06380569934844971,0.0,89.76109280713776,0.2603607909220666,89.8054899109253,0.24821160256808425
cwcsdm9u,20241113,BLNN,drop_edge_weighted_extended,amazon-computers,degree,60.812516409626774,1.4565716400356756,55.725182022072474,1.559966475064139,88.33551025390625,87.72360229492188,87.41455841064453,89.41790771484375,89.1884765625,88.62438201904297,3722.918654875,1999,1731511508.4318695,{'runtime': 3724},90.07135066351572,0.2413411556499984,93.60998203167092,0.15946608613695776,"[[0.9069803302831168, 0.9083641167158364, 0.9683160903566056, 0.8540951522020045, 0.8715080633866839, 0.8871857538909864, 0.6202642533694727, 0.9295755495125284, 0.8108886129373996, 0.8506399131794321], [0.9422574608665164, 0.8801198636062757, 0.9934162952426394, 0.9147439010182292, 0.954024745414559, 1, 0.6653177343084017, 0.9659928081256034, 0.872404076683454, 0.9735944197755504]]",0.11789831900962118,0.004488139234621319,0.4374620251239203,0.015970127302528444,1999,90.01724026699588,0.24259177738008025,0.0606734814926073,0.00641731545921666,-1.6195533275604248,-1.6846410036087036,0.06508773565292358,0.0,90.04383426008347,0.24124981028906856,90.07135066351572,0.2413411556499984
2o5ntqs9,20241113,BLNN,drop_edge,amazon-computers,eigen,59.756321105017584,0.26125737476084215,54.58334707927911,0.2574601953932461,88.40823364257812,87.83494567871094,87.54071807861328,89.46153259277344,89.12594604492188,88.6880111694336,3323.239915325,1999,1731514840.8072467,{'runtime': 3324},90.00818033084896,0.23863582859904336,93.55016451896356,0.17829822622472705,"[[0.9078393677332356, 0.9070090774676782, 0.9721447650469962, 0.8605419012326665, 0.871423233437248, 0.8829624911481331, 0.5917347768694361, 0.9306333237475024, 0.8085260935259166, 0.857380369368108], [0.9321142494785608, 0.8746742640822435, 0.9916262675177824, 0.9235011252878612, 0.9549648950693987, 1, 0.6648326039319894, 0.969548892636614, 0.8690599774823566, 0.9754508246462812]]",0.11939177753247436,0.003271362595407301,0.4301438608203254,0.011495302321786754,1999,89.95333208620067,0.24779514574552564,0.0614768393454837,0.006565487074405409,-1.6217020750045776,-1.6887681484222412,0.06706607341766357,0.0,89.99523970685766,0.24029752484757885,90.00818033084896,0.23863582859904336
e8y2i6fq,20241113,BLNN,drop_edge_weighted,amazon-computers,eigen,58.544052550067185,1.0804019199932786,53.48341073621113,0.9544507123849696,88.55512237548828,87.99901580810547,87.70869445800781,89.48698425292969,89.23065948486328,88.79071807861328,3395.744516988,1999,1731518245.5870447,{'runtime': 3396},90.11316124341027,0.2014224152705398,93.63861795656122,0.12483801687282832,"[[0.9052007117131752, 0.914655702147534, 0.9740272833296691, 0.8751154701265236, 0.8729533665348835, 0.886047128476692, 0.6416137593947674, 0.9188780554144812, 0.8049510242848396, 0.850095711891427], [0.9410538200752336, 0.8724473554819049, 0.9934094009266512, 0.9244422526062612, 0.9552198201958806, 1, 0.6631176785867814, 0.9697292325200382, 0.8646818840833429, 0.971572198028558]]",0.12148861697065176,0.004509654809726081,0.4287858448219496,0.017683513984220085,1999,90.06084107597869,0.19878348961928752,0.06159609091817754,0.007455450237404859,-1.646755576133728,-1.70308256149292,0.056326985359191895,0.0,90.0812264422897,0.19458813720882956,90.11316124341027,0.2014224152705398
a6lgld4e,20241113,BLNN,drop_edge_extended,amazon-computers,eigen,60.840197489328595,0.9837880492865464,55.62111025922051,1.035348656441071,88.40968322753906,87.84221649169922,87.5498046875,89.57969665527344,89.290283203125,88.70891571044922,4049.794751019,1999,1731522304.3700647,{'runtime': 4050},90.31448827485912,0.3079018340000651,93.77374491661216,0.21212116225518868,"[[0.8976712728228294, 0.909685076445969, 0.9723758937114344, 0.8570356731305557, 0.8758786861012606, 0.8890907297473444, 0.5627320353192269, 0.939043180780878, 0.8131049704053037, 0.8651467729279358], [0.9419132475188254, 0.9014751827027414, 0.9912497282257916, 0.9336096907646856, 0.9552028697359513, 1, 0.6705754900941889, 0.972624934869822, 0.867698664529563, 0.9768988232530492]]",0.11667247246746772,0.003626208858372916,0.44336072209657706,0.012180027487226191,1999,90.25188974955736,0.30848138462474073,0.05698492379914901,0.0074157449639474255,-1.6204936504364014,-1.686943769454956,0.06645005941390991,0.0,90.28072665940128,0.32021280825993953,90.31448827485912,0.3079018340000651
oyodr4qg,20241113,BLNN,drop_edge_weighted_extended,amazon-computers,eigen,59.38513842246157,0.3846039430774836,54.31342085390912,0.3588615462462026,88.43585968017578,87.82404327392578,87.47200775146484,89.41426849365234,89.18994140625,88.66983032226562,4076.174205442,1999,1731526390.1994236,{'runtime': 4077},90.10861661516088,0.280692885185295,93.64464605833967,0.195483333357218,"[[0.9086374094882738, 0.9103743364881624, 0.9705032580131407, 0.8651094891514424, 0.8705864433607987, 0.8865704732959898, 0.6157801593786153, 0.9291297436676468, 0.8074012645698743, 0.8660656851655592], [0.9402296419436824, 0.8869210922405735, 0.9900107317998404, 0.9309778167431788, 0.9551649397837252, 1, 0.6594992489576315, 0.9679802607599164, 0.8674692424170042, 0.9667420193445416]]",0.11927628921029844,0.0035996268558774465,0.4341380411676782,0.013274330580241234,1999,90.05428312354977,0.2812710852308087,0.0594161600190114,0.007767107305708641,-1.6179752349853516,-1.6837104558944702,0.06573528051376343,0.0,90.07831198810987,0.28965481469875104,90.10861661516088,0.280692885185295
5stcjvf6,20241113,BLNN,drop_edge,amazon-computers,betweenness,59.54314956947,0.15279182902586502,54.397562290678906,0.09999476203838056,88.15735626220703,87.54271697998047,87.1756820678711,89.3215560913086,89.04886627197266,88.43531799316406,3664.434510258,1999,1731530064.21663,{'runtime': 3665},90.01499727322305,0.26757750732878005,93.57901529494892,0.1596397227490683,"[[0.9040660203049484, 0.90767425020516, 0.9782132962242128, 0.8508237452055634, 0.870332400620714, 0.8793886279487987, 0.5607212340515122, 0.931959521328134, 0.810943736986635, 0.8651123618411056], [0.9371561567790666, 0.8806818585258324, 0.992569733808104, 0.9225447402139983, 0.9566779723073744, 1, 0.6590159236746205, 0.9673129291270686, 0.8641893977199807, 0.9754190772931052]]",0.11947802877468344,0.004458070962467449,0.4324979439745036,0.015448462796548306,1999,89.94560587290994,0.2606472743739031,0.06109068714391663,0.005900150143179748,-1.6159899234771729,-1.6844803094863892,0.06849038600921631,0.0,89.96687750778877,0.2727894232844072,90.01499727322305,0.26757750732878005
oqwevvcl,20241113,BLNN,drop_edge_weighted,amazon-computers,betweenness,60.08751552515796,0.5767372000615836,55.00505212053801,0.5895047285516868,88.41549682617188,87.85767364501953,87.57998657226562,89.54878997802734,89.28010559082031,88.70164489746094,3734.342947478,1999,1731533808.316513,{'runtime': 3735},90.05589892746771,0.3184156737834623,93.61720976447565,0.20898355659209655,"[[0.9001066572018972, 0.9163073743219412, 0.9672421839786588, 0.8765231123202764, 0.8745836657077349, 0.8848169235964388, 0.5799409212123763, 0.9263616072524498, 0.8083607900764512, 0.840066388450879], [0.9389341244290276, 0.8749480777987537, 0.9923513098645784, 0.9326335255129632, 0.9541114343749516, 1, 0.6657456392912977, 0.9690819171894962, 0.8611637881480807, 0.9617557469244667]]",0.12007561480535152,0.004238131450661563,0.4324893709497963,0.01320820687335632,1999,89.9939229233247,0.32377010183472765,0.06138616235421472,0.0056276152963011875,-1.6045453548431396,-1.674729824066162,0.07018446922302246,0.0,90.01255067441116,0.3247300138711165,90.05589892746771,0.3184156737834623
to8d204w,20241113,BLNN,drop_edge_extended,amazon-computers,betweenness,60.09416359575987,1.83077429617726,54.93281794075078,1.8176641884897056,88.31806182861328,87.74541473388672,87.42508697509766,89.41790771484375,89.22483825683594,88.57257080078125,3873.23594071,1999,1731537690.9052813,{'runtime': 3874},89.91274313761136,0.2526355532863217,93.49385087972244,0.18211185865197732,"[[0.902043830892793, 0.9074494089939936, 0.967845780891726, 0.8633659737101389, 0.8656476607185575, 0.8757429888233281, 0.612896084172643, 0.9325839998274827, 0.8118047025883142, 0.8511579569457766], [0.9396125815521066, 0.8617719968962441, 0.9934157546516436, 0.9279954986189688, 0.9553268616672946, 1, 0.66381945944173, 0.9692833781045038, 0.8678714847520432, 0.9759478962765428]]",0.12275183583692996,0.004299037489123581,0.4207259647177374,0.01439463771017553,1999,89.86199747505185,0.25636006031165903,0.06560328094500002,0.006715331979095876,-1.6205127239227295,-1.6871981620788574,0.06668537855148315,0.0,89.88838298841125,0.2658938591803078,89.91274313761136,0.2526355532863217
3eeqhcfy,20241113,BLNN,drop_edge_weighted_extended,amazon-computers,betweenness,57.60933961709098,0.7568213178890878,52.52931246321254,0.7768153230973242,88.2795181274414,87.65634155273438,87.38983154296875,89.47789764404297,89.223388671875,88.5589370727539,3843.642707693,1999,1731541543.6471834,{'runtime': 3844},90.0109071077986,0.24239532158928548,93.5611240488855,0.16834874354569998,"[[0.9044908612711534, 0.9103601359110464, 0.9722824707823264, 0.8371186797165852, 0.8788899948960338, 0.8783668572791736, 0.5749939015453045, 0.9209723144890212, 0.8061770181879716, 0.8688480197964144], [0.9386298491355628, 0.8828052293837899, 0.990484953045779, 0.9273777806101676, 0.9543697907200024, 1, 0.6483437207061966, 0.9651068516595176, 0.866757880439921, 0.9666350080825008]]",0.11877407286254216,0.004580191861848568,0.4352207073142223,0.015623978378510152,1999,89.935827770521,0.2464367273514706,0.0588285655453488,0.007060147809114994,-1.6210331916809082,-1.6868292093276978,0.06579601764678955,0.0,89.9682876868242,0.24663011609470353,90.0109071077986,0.24239532158928548
13e3k7fw,20241113,BLNN,drop_edge,citeseer,degree,32.421716481052414,0.32070536148507256,32.37308146597607,0.3099542627093975,59.89781188964844,57.677711486816406,56.822959899902344,65.34415435791016,64.0096206665039,61.14742660522461,548.824627702,1999,1731542101.1609788,{'runtime': 550},66.41435011269722,1.0428451742841782,79.60163017899372,0.6417289172018181,"[[0.20204524180762745, 0.6174312409930466, 0.5556362891071578, 0.723063496392929, 0.7201029500367891, 0.6350117554736295], [0.2374127369937178, 0.6397087218597303, 0.843437937555821, 0.8117018724359365, 0.8368020026653346, 0.7680198431044779]]",0.05910173927397996,0.01808757035370301,0.7094190469150169,0.08354461211263196,1999,65.75074960189224,1.185456862484736,0.13170046658498355,0.014812530892847816,-1.773932695388794,-1.8231096267700195,0.04917687177658081,0.0,65.59542460754122,1.279001798253856,66.41435011269722,1.0428451742841782
kp3562xx,20241113,BLNN,drop_edge_weighted,citeseer,degree,30.35312377388238,0.5733240146500039,30.284087586824608,0.5891242860215555,60.24646759033203,58.098514556884766,57.015323638916016,64.81815338134766,63.43252182006836,61.42169952392578,544.989211631,1999,1731542657.1791096,{'runtime': 546},66.48948159278739,1.0259969748235005,79.63026734987753,0.5995249457019386,"[[0.21967256438901556, 0.606948427362731, 0.5347250503387039, 0.7146469062289994, 0.7405210677828966, 0.6294517811764637], [0.3142986997493112, 0.6612659137437918, 0.841927881179501, 0.7994738179399358, 0.8513064077842607, 0.7744671205673881]]",0.056861260506471965,0.026782589744105332,0.7269378592345115,0.11242409523370304,1999,65.89040663748969,0.99404775064359,0.14297748287430825,0.015739651491164554,-1.7823569774627686,-1.8283476829528809,0.04599064588546753,0.0,65.9004684981538,0.9909152826836164,66.48948159278739,1.0259969748235005
zw6tn6ij,20241114,BLNN,drop_edge_extended,citeseer,degree,30.19363342091459,0.7536571039372628,30.323030588376355,0.49199122565914377,60.35466766357422,58.00834274291992,56.907127380371094,65.45686340332031,64.1659164428711,61.42921447753906,612.892935358,1999,1731543278.9014287,{'runtime': 614},66.47821187077385,0.9603374879739156,79.67090608756287,0.5512817252750413,"[[0.2176430795110284, 0.5983883118936973, 0.5638214173966245, 0.7376623162561884, 0.7281151384258451, 0.632060002178269], [0.23386755660127337, 0.6267706866758023, 0.8286870112153275, 0.8213490304680413, 0.8427219042265504, 0.7619851534841595]]",0.05598450349598133,0.018165207238669982,0.7211924750336383,0.08056243597491826,1999,65.84356626228768,0.8739348962342335,0.1239775683006242,0.014128124837471836,-1.7774252891540527,-1.828206181526184,0.05078089237213135,0.0,65.72555750271434,0.8881649397694751,66.47821187077385,0.9603374879739156
oa2npki9,20241114,BLNN,drop_edge_weighted_extended,citeseer,degree,29.717394568561584,1.1365730607493865,29.612552798676923,0.968271112058113,59.609256744384766,57.45228576660156,56.48331451416016,64.69792938232422,63.348365783691406,61.09107208251953,612.272546908,1999,1731543900.3610022,{'runtime': 613},65.29301277235162,1.209937612336364,78.92784869793743,0.7169223913867018,"[[0.19685572926786984, 0.6030022978631473, 0.5603661450401813, 0.6902004919608777, 0.7165031412956238, 0.6057325944817147], [0.2604642929985548, 0.6277488540946521, 0.8425410425469085, 0.8059359321078267, 0.835070887430498, 0.7601989820056244]]",0.05960897861563306,0.018969422465318995,0.7074997256189003,0.07945715798793081,1999,64.66587260038568,1.1809017796970798,0.1399229689242742,0.015006480645363331,-1.7797093391418457,-1.8283913135528564,0.04868203401565552,0.0,64.60244936406109,1.210191174388842,65.29301277235162,1.209937612336364
